customer_id,age,annual_income_usd,months_since_signup,avg_session_length_min,pages_per_session,web_time_sec,app_time_sec,store_visits_30d,purchases_30d,returns_30d,cart_abandon_rate_pct,loyalty_score,signup_days_ago,preferred_channel,device_os,country,day_of_week,is_holiday_season,segment
4699,60,41623.0,14,15.7,8,44.0,23,0,1,0,20.7,100.0,432,mixed,iOS,TR,Thu,0,budget
4700,39,32782.0,42,6.2,10,475.0,196,1,4,2,18.9,41.6,1288,web,iOS,DE,Thu,0,budget
4701,26,19478.0,99,28.3,7,203.0,180,1,3,0,44.8,62.0,2972,store,Android,IN,Sun,0,budget
4702,64,28338.0,64,27.7,7,,218,0,1,0,23.9,68.2,1922,app,iOS,IN,Wed,0,budget
4703,68,23337.0,110,34.5,8,221.0,150,2,1,0,41.6,91.8,3305,app,Android,US,Mon,0,budget
4704,43,42613.0,69,1.0,8,243.0,82,2,2,0,34.5,71.5,2081,mixed,Desktop,TR,Tue,0,budget
4705,29,16008.0,66,28.5,7,276.0,145,1,3,0,50.3,70.0,1988,web,Desktop,TR,Fri,0,budget
4706,33,20202.0,93,16.6,4,489.0,60,1,3,0,75.8,55.0,2814,web,iOS,IN,Tue,0,budget
4707,44,22194.0,52,24.2,8,0.0,75,1,2,0,43.6,45.5,1566,web,iOS,TR,Fri,0,budget
4708,45,34132.0,9,14.5,10,273.0,105,1,1,0,32.4,40.1,270,app,Android,BR,Thu,0,budget
4709,59,57653.0,103,17.3,12,195.0,371,0,1,0,43.3,56.9,3097,app,Android,TR,Wed,0,budget
4710,42,46524.0,34,17.2,7,453.0,252,0,0,0,17.8,36.2,1042,web,Android,TR,Sat,0,budget
4711,44,28433.0,101,15.8,2,111.0,393,1,4,0,2.5,68.8,3053,web,Desktop,TR,Fri,0,loyal
4712,39,15313.0,19,24.5,14,435.0,336,0,3,0,42.1,59.6,582,web,Desktop,IN,Wed,0,budget
4713,22,13040.0,117,16.0,11,155.0,452,0,2,0,58.8,47.4,3535,mixed,iOS,BR,Sat,0,budget
4714,43,24775.0,80,14.4,1,235.0,227,1,2,0,22.8,100.0,2413,mixed,Android,TR,Fri,0,loyal
4715,25,18406.0,106,,2,399.0,65,0,4,0,51.8,100.0,3185,web,Android,TR,Fri,0,loyal
4716,42,28154.0,103,16.8,1,122.0,295,0,3,0,18.6,17.3,3104,web,iOS,DE,Wed,0,budget
4717,31,13782.0,103,10.4,10,43.0,75,0,0,0,43.9,61.6,3105,web,Android,US,Wed,1,budget
4718,49,46159.0,9,8.6,12,371.0,262,2,3,0,41.2,63.5,277,web,iOS,US,Fri,0,budget
4719,44,48727.0,51,13.1,6,413.0,169,0,6,0,70.2,58.7,1542,web,iOS,US,Mon,0,budget
4720,55,55634.0,108,19.8,8,19.0,119,2,2,0,45.6,32.6,3254,web,Android,US,Sun,0,budget
4721,30,27882.0,44,19.1,7,384.0,78,1,1,0,58.1,70.9,1334,web,Android,TR,Sun,0,budget
4722,27,59177.0,33,,4,114.0,237,2,2,0,13.1,65.1,997,web,Android,US,Mon,0,budget
4723,35,56143.0,109,30.0,11,291.0,400,0,3,0,68.3,37.1,3291,mixed,Android,US,Wed,0,budget
4724,56,79594.0,59,18.1,2,127.0,251,1,3,0,57.6,25.7,1773,web,Android,US,Fri,0,budget
4725,67,21083.0,21,21.3,6,234.0,130,0,2,0,,64.8,650,app,Android,IN,Mon,0,budget
4726,26,25217.0,38,19.5,5,534.0,102,1,4,0,43.0,44.4,1152,store,Android,TR,Sun,0,budget
4727,44,17924.0,15,6.2,4,164.0,336,1,1,0,39.3,74.0,471,web,Android,IN,Thu,0,budget
4728,49,41145.0,119,36.0,4,462.0,517,2,1,0,59.7,54.1,3583,app,iOS,BR,Sun,0,budget
4729,29,27350.0,18,1.0,9,47.0,60,1,5,0,40.7,33.9,546,web,iOS,US,Sun,0,budget
4730,49,38115.0,70,14.3,7,398.0,166,0,1,0,49.1,70.2,2115,mixed,Desktop,US,Thu,0,budget
4731,70,62611.0,14,17.5,8,602.0,81,1,2,0,37.5,46.0,423,web,iOS,TR,Fri,0,budget
4732,35,35911.0,75,1.0,4,224.0,116,0,1,0,34.7,36.4,2267,web,Desktop,TR,Fri,0,budget
4733,68,40057.0,29,16.6,8,219.0,154,0,4,0,11.1,63.1,893,web,Android,US,Thu,0,budget
4734,62,44518.0,45,16.8,9,217.0,105,1,4,0,55.9,43.4,1377,app,Android,TR,Thu,1,budget
4735,63,26304.0,38,30.2,10,222.0,192,1,5,1,17.2,77.9,1155,,Android,TR,Mon,0,budget
4736,46,65381.0,55,6.8,6,81.0,22,0,7,1,33.9,31.8,1676,store,Android,US,Fri,1,budget
4737,36,21115.0,54,,6,136.0,158,0,5,0,84.4,2.8,1644,web,iOS,US,Fri,0,budget
4738,35,32031.0,17,15.1,4,113.0,227,1,4,0,55.8,0.0,520,app,Android,TR,Tue,0,budget
4739,69,36767.0,10,21.1,8,120.0,432,0,2,1,84.6,59.2,310,app,iOS,TR,Fri,0,budget
4740,75,24493.0,58,15.8,11,,90,0,2,0,34.2,34.2,1747,app,Android,TR,Wed,0,budget
4741,23,43259.0,72,35.5,10,248.0,80,0,1,0,40.3,92.5,2166,web,iOS,US,Tue,0,budget
4742,59,32489.0,31,18.4,4,126.0,250,0,1,0,0.2,100.0,941,web,Android,IN,Fri,0,budget
4743,72,16723.0,28,23.0,6,124.0,69,1,3,0,,100.0,857,web,iOS,TR,Mon,0,budget
4744,71,21760.0,39,9.7,1,246.0,271,1,2,0,40.2,62.0,1186,app,iOS,US,Tue,0,budget
4745,33,31851.0,41,20.3,9,205.0,207,0,1,0,34.4,57.9,1233,app,Android,US,Tue,0,budget
4746,42,26557.0,20,8.0,3,,30,4,6,0,0.4,91.3,626,web,iOS,TR,Sat,0,loyal
4747,50,35473.0,97,2.5,8,456.0,44,0,0,0,72.9,31.9,2925,app,Android,TR,Mon,0,budget
4748,28,21216.0,21,14.8,9,165.0,162,3,2,0,17.0,70.3,654,web,iOS,IN,Thu,0,budget
4749,73,32068.0,67,16.4,8,,634,0,1,0,31.3,51.1,2014,store,,US,Sat,0,budget
4750,42,40766.0,88,10.6,10,328.0,61,0,1,0,55.0,50.0,2649,mixed,Desktop,DE,Sun,0,budget
4751,50,23867.0,9,18.9,8,346.0,642,1,2,0,,73.8,279,app,iOS,US,Mon,0,budget
4752,36,34564.0,56,32.1,7,124.0,93,1,3,0,27.5,67.9,1684,store,Android,TR,Thu,1,budget
4753,57,31091.0,56,22.7,7,309.0,185,0,3,0,13.6,43.2,1690,app,Android,TR,Tue,0,budget
4754,51,59586.0,89,19.8,5,361.0,403,0,2,0,62.2,38.9,2689,web,iOS,TR,Wed,0,budget
4755,45,49144.0,8,,2,628.0,8,1,4,1,48.6,21.6,265,,iOS,BR,Wed,0,budget
4756,44,52409.0,102,,9,91.0,144,1,4,0,63.9,50.0,3068,web,Android,TR,Mon,0,budget
4757,64,62821.0,85,15.6,8,90.0,398,0,2,0,2.0,31.3,2561,web,iOS,TR,Thu,0,budget
4758,73,28182.0,23,14.5,9,277.0,17,0,2,1,58.4,61.8,708,mixed,iOS,US,Fri,0,budget
4759,60,20517.0,21,,12,71.0,51,2,1,0,39.3,28.5,655,web,iOS,DE,Sun,0,budget
4760,69,63496.0,75,20.4,11,,495,3,2,0,37.8,80.1,2251,,Desktop,IN,Tue,0,budget
4761,26,46179.0,4,7.3,3,86.0,205,1,3,0,39.4,69.1,123,mixed,iOS,DE,Thu,0,budget
4762,31,51193.0,67,22.9,11,,37,0,4,0,52.2,50.5,2021,app,Android,US,Thu,1,budget
4763,32,64638.0,98,21.7,10,146.0,24,0,3,0,35.7,75.8,2940,app,Android,TR,Tue,0,loyal
4764,68,32774.0,36,28.2,9,65.0,292,2,5,0,65.6,48.3,1108,,Desktop,TR,Wed,1,budget
4765,45,46612.0,14,29.1,8,206.0,310,2,2,0,28.3,100.0,440,web,,US,Mon,0,budget
4766,38,62338.0,53,20.9,5,331.0,333,1,3,0,60.2,0.0,1609,app,Android,TR,Wed,0,budget
4767,31,28046.0,50,15.4,5,103.0,29,0,3,0,28.0,91.2,1503,web,Android,US,Sun,0,budget
4768,44,35103.0,38,1.0,4,374.0,199,1,3,0,35.2,60.0,1163,mixed,Desktop,BR,Tue,0,budget
4769,57,13252.0,21,23.0,5,372.0,136,0,1,0,44.5,13.9,653,web,Desktop,BR,Thu,0,budget
4770,34,42087.0,38,20.4,9,155.0,234,2,2,0,45.4,78.1,1158,app,Android,TR,Sun,0,budget
4771,54,19019.0,57,13.8,6,282.0,133,2,5,1,49.1,40.5,1724,mixed,Android,US,Thu,0,budget
4772,29,34063.0,55,38.1,7,632.0,81,0,0,0,54.7,76.9,1659,web,iOS,DE,Thu,1,budget
4773,22,26758.0,101,17.9,9,351.0,337,0,1,0,59.6,71.9,3053,,Desktop,DE,Wed,1,budget
4774,40,36218.0,53,29.7,6,328.0,237,0,3,0,52.0,48.8,1598,web,Android,US,Mon,1,budget
4775,51,45542.0,12,9.7,7,63.0,177,4,1,0,100.0,100.0,364,web,Android,DE,Tue,0,budget
4776,67,40956.0,79,18.3,9,534.0,58,2,1,0,,54.5,2381,app,Android,TR,Tue,1,budget
4777,56,44698.0,96,21.5,8,23.0,236,1,1,0,52.4,91.1,2889,web,iOS,BR,Fri,1,budget
4778,57,121998.0,68,19.3,7,151.0,141,1,2,0,61.2,67.2,2057,store,Android,BR,Tue,0,budget
4779,74,25648.0,74,22.4,3,109.0,169,2,3,0,27.8,63.8,2226,app,Android,TR,Fri,0,budget
4780,60,56085.0,39,14.0,4,240.0,19,0,6,0,42.0,79.4,1181,store,iOS,US,Sun,0,loyal
4781,25,30718.0,112,14.3,8,115.0,135,2,2,0,53.4,44.3,3379,web,iOS,IN,Wed,0,budget
4782,35,34134.0,5,32.8,8,345.0,300,0,2,0,65.3,100.0,174,app,,TR,Thu,1,budget
4783,75,51950.0,14,21.9,11,377.0,478,1,4,1,50.0,54.5,449,app,Android,TR,Tue,0,budget
4784,60,30942.0,55,16.2,5,229.0,30,0,2,0,,30.2,1656,app,iOS,US,Tue,0,budget
4785,47,42493.0,45,14.4,5,298.0,79,1,6,0,61.0,38.6,1351,web,Android,TR,Fri,1,budget
4786,58,54053.88860820279,100,25.9,10,845.0,56,0,2,0,27.9,56.0,3010,web,Android,BR,Tue,0,budget
4787,60,55749.0,38,17.8,9,136.0,182,0,3,0,57.8,47.4,1164,app,iOS,TR,Wed,0,budget
4788,71,19226.0,72,22.0,4,102.0,45,1,4,1,17.4,49.0,2160,app,Android,TR,Sun,0,budget
4789,46,33081.0,17,15.4,10,26.0,299,1,3,0,43.7,32.1,523,web,Desktop,BR,Thu,0,budget
4790,22,33115.0,16,18.4,1,334.0,66,1,3,0,55.6,71.4,499,web,Android,BR,Fri,0,budget
4791,55,29004.0,53,2.2,4,132.0,496,1,3,1,26.8,59.3,1612,web,Android,BR,Mon,1,budget
4792,68,100982.0,19,9.2,1,423.0,583,1,4,0,52.5,34.2,590,web,Android,TR,Wed,1,impulsive
4793,24,29997.0,58,21.1,7,44.0,209,1,3,0,38.7,82.3,1754,app,iOS,DE,Sun,0,budget
4794,19,21746.0,81,1.1,8,77.0,378,1,2,0,17.2,58.6,2434,app,Desktop,BR,Sun,0,budget
4795,67,39752.0,61,17.5,3,408.0,60,2,3,1,29.5,6.3,1836,web,Desktop,TR,Wed,0,budget
4796,58,45067.0,33,1.0,11,360.0,306,0,2,0,25.3,67.3,1019,web,iOS,TR,Wed,0,budget
4797,43,28314.0,69,15.6,8,513.0,135,0,4,1,53.0,47.6,2070,app,Android,TR,Mon,1,budget
4798,65,36763.0,1,20.1,8,278.0,130,0,3,1,68.8,33.9,42,web,Android,TR,Wed,0,budget
4799,74,24321.0,22,28.9,1,340.0,75,0,3,0,75.6,30.8,682,mixed,iOS,TR,Sat,0,budget
4800,70,129367.0,85,18.0,6,328.0,99,1,3,0,3.3,52.1,2553,app,Android,TR,Sat,1,loyal
4801,72,39532.0,110,19.2,14,173.0,31,0,1,0,61.8,39.3,3320,mixed,Android,DE,Thu,0,budget
4802,35,22217.0,18,7.3,6,457.0,79,1,1,0,58.4,55.9,568,app,,TR,Sat,0,budget
4803,57,28816.0,115,30.8,9,39.0,109,0,2,0,91.4,0.0,3454,web,iOS,US,Thu,0,budget
4804,53,36248.0,78,9.9,10,495.0,89,1,2,0,46.2,55.2,2347,web,Android,IN,Wed,0,budget
4805,48,41561.0,7,8.8,11,110.0,84,0,2,0,34.4,56.2,226,store,iOS,BR,Mon,0,budget
4806,32,29462.0,2,21.5,6,413.0,9,0,2,0,55.3,40.8,85,app,Android,IN,Mon,0,budget
4807,36,14413.0,55,1.0,12,52.0,428,1,4,1,60.2,35.7,1674,web,Android,TR,Sun,0,budget
4808,62,29508.0,80,15.1,11,265.0,475,2,3,0,48.3,59.3,2403,app,Desktop,US,Fri,0,budget
4809,38,40223.0,108,17.3,7,312.0,267,0,2,0,54.3,43.9,3264,store,,BR,Thu,0,budget
4810,42,74764.0,72,37.4,7,,82,1,4,0,36.2,69.7,2180,web,Android,US,Thu,1,loyal
4811,71,28709.0,67,8.1,12,146.0,231,1,3,0,52.3,30.3,2018,app,Desktop,BR,Mon,1,budget
4812,44,63513.0,4,25.9,11,104.0,40,0,3,1,46.4,54.3,125,app,Android,IN,Sat,0,budget
4813,64,20050.0,27,7.5,3,341.0,73,1,2,0,51.0,53.5,812,app,iOS,BR,Mon,0,budget
4814,61,39015.0,91,22.8,8,354.0,237,1,4,0,40.2,65.2,2748,app,Android,TR,Fri,0,budget
4815,61,52208.0,91,21.4,4,134.0,360,0,2,0,54.5,66.2,2750,app,Android,IN,Fri,0,budget
4816,41,39150.0,28,,6,270.0,124,1,2,0,27.2,64.2,860,store,iOS,TR,Mon,0,budget
4817,70,42165.0,10,30.0,6,78.0,188,1,4,0,67.6,77.0,322,web,iOS,BR,Fri,0,budget
4818,48,39830.0,98,22.2,4,407.0,2,0,4,0,57.7,61.6,2947,web,Desktop,TR,Mon,0,budget
4819,63,53068.0,119,8.0,8,110.0,89,2,3,0,,22.3,3597,app,iOS,DE,Fri,0,budget
4820,33,33750.0,1,1.0,4,531.0,273,1,4,0,79.4,50.7,57,app,Android,IN,Thu,1,budget
4821,64,51316.0,86,18.5,7,365.0,80,0,4,0,47.0,58.7,2593,mixed,Android,US,Wed,0,budget
4822,36,19006.0,92,25.2,2,29.0,161,0,4,0,64.4,17.0,2783,web,Android,US,Thu,0,budget
4823,34,49478.0,70,20.9,3,68.0,23,0,4,0,65.2,71.5,2119,app,Desktop,DE,Mon,1,budget
4824,62,10485.0,34,17.1,13,80.0,360,1,4,0,0.0,52.8,1022,web,iOS,TR,Mon,0,budget
4825,21,18948.0,18,13.7,7,,249,1,1,0,32.8,3.3,562,store,Android,IN,Sun,1,budget
4826,70,81956.55790272712,89,25.6,10,901.0,619,0,1,0,71.7,71.1,2686,app,Android,TR,Wed,0,budget
4827,54,45167.0,107,36.1,9,380.0,538,2,2,0,72.5,41.9,3212,web,Android,US,Thu,0,budget
4828,50,14581.0,115,16.6,12,,323,1,5,0,24.4,46.1,3452,store,Android,US,Sun,1,budget
4829,40,100024.0,7,,7,146.0,167,2,4,1,51.5,48.1,224,app,Android,TR,Sun,0,budget
4830,46,28872.0,54,16.7,3,86.0,606,0,1,0,15.0,32.5,1640,web,Desktop,IN,Thu,0,budget
4831,37,38823.0,10,5.4,10,371.0,67,1,1,0,92.9,36.1,328,,Android,US,Fri,1,budget
4832,40,10653.0,46,13.9,13,511.0,94,0,0,0,54.3,51.2,1387,web,Android,DE,Fri,0,budget
4833,65,42225.0,19,21.0,8,222.0,38,0,1,0,69.5,29.0,571,web,iOS,TR,Tue,0,budget
4834,66,31657.0,95,19.6,5,70.0,136,1,2,0,18.6,71.5,2879,web,Android,US,Thu,0,budget
4835,19,31642.0,78,16.2,5,264.0,93,1,2,0,,85.8,2350,mixed,Desktop,IN,Wed,0,budget
4836,59,14203.0,46,,6,61.0,29,0,0,0,62.7,75.2,1389,,Android,TR,Mon,0,budget
4837,56,19497.0,37,28.7,8,,95,0,1,0,47.9,59.7,1110,app,iOS,TR,Fri,0,budget
4838,30,9655.0,45,12.0,12,404.0,148,1,2,0,,55.0,1373,app,Android,DE,Wed,1,budget
4839,75,30619.0,82,17.3,11,211.0,557,0,3,1,21.6,55.0,2479,app,iOS,TR,Thu,0,budget
4840,18,21651.0,57,23.4,10,162.0,156,1,2,0,,60.9,1710,app,Android,BR,Mon,0,budget
4841,25,53872.0,39,6.8,8,,94,0,3,0,51.6,76.8,1186,web,Android,TR,Tue,0,budget
4842,71,21624.0,27,,9,289.0,545,1,3,0,31.2,43.0,811,web,Android,TR,Wed,0,budget
4843,58,65015.0,101,28.0,8,101.0,187,3,2,0,31.8,73.6,3035,web,Desktop,US,Fri,1,budget
4844,57,20587.0,69,22.0,7,203.0,23,1,2,0,58.5,90.3,2082,web,iOS,TR,Wed,0,budget
4845,37,42546.0,21,13.0,10,39.0,225,1,2,0,,83.6,658,app,iOS,IN,Fri,0,budget
4846,67,47878.0,97,10.8,3,240.0,282,0,2,0,37.4,25.8,2923,web,Android,IN,Mon,1,budget
4847,70,25826.0,21,10.3,3,88.0,385,0,3,0,54.6,23.2,659,app,iOS,DE,Wed,0,budget
4848,51,23520.0,30,47.4,12,471.0,182,1,2,0,1.0,100.0,919,mixed,Desktop,DE,Tue,0,budget
4849,18,76390.0,6,13.7,12,51.0,176,2,2,0,28.3,81.0,184,web,Android,BR,Sat,0,budget
4850,29,27969.0,62,1.0,7,153.0,154,0,0,0,21.7,92.5,1872,web,Android,US,Mon,0,budget
4851,57,8436.0,85,15.1,4,134.0,146,0,0,0,39.2,39.5,2571,web,iOS,DE,Tue,0,budget
4852,66,14200.0,101,19.9,5,354.0,86,2,3,0,89.6,49.9,3034,,Android,TR,Sun,0,budget
4853,35,36446.0,118,20.5,5,121.0,37,3,3,0,9.2,36.3,3561,app,Desktop,US,Wed,0,budget
4854,35,19010.0,50,35.3,8,155.0,140,0,2,0,,82.7,1510,app,Desktop,TR,Mon,0,budget
4855,53,27424.0,36,32.3,6,,226,0,1,0,28.5,14.4,1096,mixed,Android,TR,Mon,0,budget
4856,52,48186.0,13,38.2,9,1003.0,135,0,1,0,48.2,46.7,413,web,Desktop,TR,Wed,0,budget
4857,19,28418.0,8,25.1,1,213.0,128,0,1,0,67.4,71.7,269,app,Android,US,Sat,1,budget
4858,74,31064.0,85,18.6,4,181.0,417,0,2,0,62.1,64.2,2558,app,Desktop,BR,Thu,0,budget
4859,37,26064.0,61,18.9,4,236.0,346,1,2,0,7.7,14.9,1847,web,Android,TR,Fri,0,budget
4860,69,35175.0,44,19.9,5,373.0,212,0,2,0,70.3,35.7,1324,app,Android,DE,Wed,0,budget
4861,53,42350.0,115,7.5,4,30.0,131,1,2,0,42.7,45.7,3456,web,Android,US,Mon,1,budget
4862,60,60904.0,80,29.7,8,595.0,111,2,2,0,26.3,24.9,2408,app,Android,TR,Thu,0,budget
4863,29,52233.0,74,1.0,6,441.0,57,1,4,1,79.0,89.4,2245,app,Android,US,Sun,0,budget
4864,52,27621.0,31,21.8,6,268.0,227,4,3,1,2.7,35.4,938,store,Android,TR,Wed,1,budget
4865,22,51326.0,81,33.7,6,118.0,45,1,7,1,38.3,61.6,2455,web,Android,IN,Mon,0,budget
4866,69,81493.0,98,13.7,13,380.0,492,0,0,0,76.5,21.8,2963,app,iOS,DE,Mon,0,budget
4867,48,86442.0,7,11.8,7,146.0,362,0,3,0,26.7,40.1,228,web,Android,US,Sun,0,budget
4868,30,35047.0,27,14.0,6,755.0,17,1,4,0,31.9,0.0,827,app,,IN,Fri,0,budget
4869,66,95706.0,66,9.2,6,55.0,347,0,2,0,19.6,49.1,1984,web,Android,US,Tue,0,budget
4870,73,39905.0,79,17.5,8,179.0,502,0,1,0,58.8,50.6,2375,app,Desktop,US,Fri,1,budget
4871,59,14261.0,29,28.2,6,30.0,210,0,3,0,20.5,5.7,890,web,iOS,TR,Sun,0,budget
4872,74,42466.0,8,6.4,3,286.0,243,1,5,1,28.5,58.5,252,web,Desktop,US,Wed,0,budget
4873,34,37513.0,73,22.4,6,411.0,102,1,2,0,61.1,77.9,2201,app,iOS,TR,Wed,0,budget
4874,26,38925.0,1,12.9,9,405.0,286,0,0,0,55.8,81.7,46,web,iOS,US,Thu,0,budget
4875,43,85611.0,67,7.7,4,58.0,429,0,3,0,39.3,24.9,2015,app,iOS,US,Mon,0,budget
4876,34,35853.0,83,10.7,2,402.0,191,2,1,0,18.3,55.2,2513,web,iOS,US,Wed,0,budget
4877,25,30933.0,40,4.8,11,71.0,61,1,6,1,56.3,77.0,1227,app,Android,DE,Thu,0,budget
4878,71,13491.0,67,2.7,10,31.0,140,0,2,0,17.5,71.6,2016,app,Desktop,IN,Wed,0,budget
4879,38,70264.0,73,16.4,1,362.0,582,0,1,0,40.1,20.9,2192,store,,TR,Tue,0,budget
4880,57,15782.0,64,11.6,4,212.0,77,1,2,0,49.9,27.3,1934,web,Android,DE,Sun,0,budget
4881,64,32462.0,3,24.0,11,117.0,196,1,2,0,42.0,96.6,108,web,Desktop,US,Fri,0,budget
4882,48,35424.0,18,37.6,4,143.0,83,0,2,0,68.5,50.7,553,store,Android,TR,Wed,0,budget
4883,57,12401.0,10,21.1,4,107.0,150,0,3,0,52.2,67.4,329,web,iOS,TR,Wed,0,budget
4884,52,42173.0,41,12.1,6,408.0,20,1,2,1,,58.5,1253,web,Android,TR,Wed,0,budget
4885,36,26467.0,26,24.4,7,123.0,167,0,3,0,71.9,0.0,805,app,Android,IN,Sat,0,budget
4886,50,53178.0,93,21.4,10,317.0,152,1,4,1,47.1,81.2,2796,app,iOS,US,Thu,0,budget
4887,34,26424.0,72,14.8,2,246.0,29,2,5,0,35.5,93.0,2164,app,Desktop,TR,Sat,0,loyal
4888,66,32241.0,16,22.9,7,359.0,389,1,5,2,21.0,47.1,502,mixed,iOS,US,Thu,0,budget
4889,30,78785.0,94,6.9,10,59.0,175,2,2,0,85.4,60.7,2829,app,Desktop,TR,Mon,1,budget
4890,33,96171.0,62,,10,114.0,214,1,3,0,37.0,83.3,1860,mixed,Android,TR,Fri,0,loyal
4891,55,56103.0,43,16.4,8,79.0,223,1,3,1,61.9,95.6,1315,web,Android,US,Wed,0,budget
4892,40,18545.0,45,,9,319.0,137,1,5,0,50.9,100.0,1351,web,Android,BR,Fri,0,budget
4893,41,154632.9721079906,95,19.4,12,978.0,63,1,4,1,37.4,37.6,2866,web,Android,DE,Mon,0,budget
4894,29,16880.0,7,28.6,8,356.0,312,0,1,0,63.5,56.9,231,,iOS,DE,Tue,0,budget
4895,26,58837.0,32,1.2,7,602.0,168,1,4,1,19.0,31.8,973,app,iOS,US,Tue,0,budget
4896,24,33996.0,42,27.3,8,114.0,261,2,2,0,38.0,25.7,1265,web,Android,US,Mon,0,budget
4897,57,54537.0,112,18.2,5,152.0,122,1,3,0,61.2,16.1,3389,app,Android,DE,Wed,0,budget
4898,24,35866.0,98,17.9,12,132.0,237,0,2,0,59.1,41.9,2947,web,iOS,TR,Sat,0,budget
4899,68,42233.0,21,,10,279.0,96,1,2,0,6.2,44.2,649,app,Android,US,Sat,0,budget
4900,61,41720.0,32,15.8,6,95.0,285,1,2,0,34.4,70.0,989,app,Android,TR,Tue,0,budget
4901,71,96441.0,81,28.5,2,252.0,119,0,0,0,68.3,56.5,2449,web,Android,US,Sun,0,budget
4902,29,50890.0,93,18.9,12,,80,1,1,0,60.8,35.1,2797,store,Desktop,TR,Sat,0,budget
4903,69,37404.0,70,15.3,8,,66,1,2,1,7.3,34.9,2121,web,Desktop,TR,Mon,0,budget
4904,73,103572.0,44,21.7,3,190.0,309,3,2,0,73.5,52.0,1348,web,Android,TR,Tue,0,budget
4905,30,57766.0,31,27.4,6,40.0,67,0,1,0,21.7,42.8,937,,Desktop,IN,Thu,0,budget
4906,45,10772.0,110,24.6,6,13.0,187,1,5,2,54.3,82.0,3310,web,Android,TR,Mon,0,budget
4907,44,30942.0,100,13.9,6,330.0,15,0,1,0,36.0,52.9,3012,web,Android,US,Tue,1,budget
4908,65,66935.0,108,,2,174.0,550,0,0,0,51.3,58.2,3261,app,Android,IN,Thu,0,budget
4909,29,97131.0,86,3.2,9,70.0,369,0,1,0,,41.0,2600,web,Android,TR,Thu,0,budget
4910,59,29030.0,116,17.0,12,189.0,285,1,2,0,64.4,45.2,3505,app,Android,BR,Thu,0,budget
4911,68,99222.0,60,33.8,7,266.0,429,0,1,0,58.3,100.0,1825,app,iOS,TR,Sun,0,budget
4912,39,11632.0,81,15.9,1,35.0,306,1,2,1,55.2,44.3,2442,app,Android,TR,Tue,0,budget
4913,37,25438.0,47,11.4,6,134.0,85,1,5,1,47.5,78.0,1423,store,iOS,TR,Thu,0,budget
4914,20,52918.0,83,34.3,8,195.0,103,0,2,0,4.7,27.5,2510,web,iOS,TR,Fri,1,budget
4915,42,33051.0,42,,7,306.0,154,0,2,0,38.2,41.5,1262,app,iOS,TR,Fri,0,budget
4916,43,18758.0,90,27.4,3,124.0,297,0,1,0,72.4,47.2,2708,app,Android,BR,Fri,0,budget
4917,35,31494.0,82,27.1,7,23.0,320,1,3,0,87.0,68.9,2475,web,iOS,TR,Sun,0,budget
4918,32,21627.0,13,11.9,8,65.0,157,0,1,0,72.5,51.5,406,web,iOS,DE,Wed,0,budget
4919,32,17614.0,82,20.2,9,135.0,71,0,0,0,76.4,65.7,2464,app,iOS,DE,Sat,0,budget
4920,53,51132.0,105,20.6,7,84.0,145,0,1,0,30.4,38.4,3168,web,iOS,BR,Fri,0,budget
4921,75,33016.0,55,21.8,10,203.0,202,0,2,0,74.4,69.4,1670,app,Android,BR,Sun,0,budget
4922,27,38198.0,30,1.0,7,196.0,72,0,0,0,,40.9,911,web,Android,US,Fri,0,budget
4923,58,22609.0,47,31.0,5,56.0,191,1,2,0,58.1,28.6,1439,web,iOS,US,Wed,0,budget
4924,48,52017.0,96,16.5,6,90.0,102,1,2,0,46.1,94.9,2907,mixed,iOS,IN,Sun,0,budget
4925,59,22219.0,78,9.3,11,204.0,169,0,1,0,69.8,33.2,2348,app,Android,US,Tue,0,budget
4926,26,50914.0,63,12.8,5,126.0,398,2,3,0,49.8,21.5,1909,web,Desktop,TR,Mon,1,budget
4927,71,53541.0,20,24.1,9,371.0,43,0,2,0,44.5,51.1,611,web,iOS,US,Sat,0,budget
4928,66,79760.0,76,28.9,5,131.0,69,1,2,1,40.2,83.6,2297,app,iOS,DE,Wed,0,budget
4929,64,63310.0,73,37.8,3,104.0,192,2,3,1,80.2,46.1,2210,app,Android,IN,Thu,1,budget
4930,20,26419.0,52,15.0,7,427.0,299,0,2,0,53.3,61.4,1562,web,Desktop,IN,Tue,1,budget
4931,35,38684.0,59,8.2,3,236.0,61,1,5,0,28.6,52.0,1783,app,Android,TR,Tue,0,budget
4932,18,256804.85163331567,116,13.5,8,442.0,312,0,0,0,50.2,53.9,3492,mixed,Desktop,TR,Tue,0,budget
4933,74,33320.0,24,30.4,9,275.0,65,0,3,0,29.6,69.9,735,store,iOS,US,Wed,0,budget
4934,42,16627.0,112,7.2,5,231.0,187,0,0,0,6.7,62.4,3364,app,Android,TR,Wed,0,budget
4935,41,29870.0,32,27.1,10,316.0,95,3,2,0,65.0,63.2,978,web,Desktop,TR,Mon,0,budget
4936,57,53553.0,110,22.5,4,,298,0,1,0,61.9,63.2,3303,web,Android,TR,Thu,0,budget
4937,69,28768.0,62,12.4,7,278.0,228,1,1,0,61.2,46.0,1864,mixed,Android,BR,Thu,0,budget
4938,43,17097.0,82,27.5,11,176.0,36,0,2,0,0.0,54.5,2480,app,Android,TR,Wed,0,budget
